X,Y,Z
205600.0,7417640.0,522.892486668
205700.0,7417637.0,525.379972873
205800.0,7417634.0,524.121534341
205899.0,7417623.0,523.048803448
205998.0,7417611.0,522.966187626
206097.0,7417598.0,522.712416726
206191.0,7417621.0,521.173339652
206284.0,7417656.0,522.326702647
206378.0,7417692.0,521.81678404
206350.0,7417784.0,524.639846631
206308.0,7417873.0,525.352371263
206245.0,7417951.0,522.967902033
206167.0,7418012.0,523.016703885
206084.0,7418068.0,522.124272011
206022.0,7418141.0,522.756662581
205986.0,7418234.0,523.492127179
205911.0,7418291.0,524.337356051
205820.0,7418334.0,525.554919445
205739.0,7418387.0,525.958977371
205688.0,7418473.0,526.04641304
205643.0,7418563.0,525.652143644
205573.0,7418615.0,525.662681209
205473.0,7418626.0,525.510365964
205374.0,7418637.0,525.005440808
205275.0,7418648.0,524.368364581
205175.0,7418659.0,523.60438767
205096.0,7418598.0,523.065414905
205018.0,7418537.0,522.259236625
205029.0,7418461.0,521.955100089
205093.0,7418385.0,521.567988267
205162.0,7418312.0,521.392229212
205231.0,7418240.0,521.016935655
205257.0,7418151.0,521.230957234
205250.0,7418051.0,521.369796038
205266.0,7417954.0,521.685962352
205261.0,7417855.0,520.905512625
212737.0,7421316.0,501.937715001
212836.0,7421330.0,501.879970748
212934.0,7421346.0,497.417747982
212967.0,7421440.0,496.776022522
213001.0,7421534.0,494.938266442
213019.0,7421631.0,493.672785465
212988.0,7421718.0,493.190618097
212914.0,7421785.0,493.558237217
212817.0,7421809.0,493.735673836
212720.0,7421834.0,493.039007176
212624.0,7421858.0,492.216603032
212526.0,7421875.0,491.920423169
212451.0,7421814.0,491.170529417
212408.0,7421725.0,491.565971443
212370.0,7421633.0,491.96783182
212319.0,7421549.0,491.691010616
212236.0,7421493.0,491.640949568
212161.0,7421428.0,492.126369129
212107.0,7421345.0,492.751203785
212062.0,7421256.0,492.633111508
212017.0,7421167.0,493.109612408
211988.0,7421072.0,493.51222998
211968.0,7420974.0,494.835507228
211948.0,7420876.0,494.23890433
211905.0,7420786.0,494.660233455
211856.0,7420699.0,494.710934704
211806.0,7420613.0,494.807708575
211745.0,7420533.0,494.669182388
211685.0,7420454.0,495.039998205
211644.0,7420370.0,495.565925841
211673.0,7420275.0,495.324977099
211703.0,7420179.0,497.349114476
211753.0,7420106.0,500.457840765
211851.0,7420084.0,503.104110476
211948.0,7420062.0,504.588371877
212047.0,7420050.0,506.598203903
212147.0,7420051.0,518.777263492
212247.0,7420052.0,518.776951109
212337.0,7420090.0,510.176084319
212424.0,7420139.0,503.510297059
212512.0,7420188.0,501.171150496
212611.0,7420197.0,500.128801289
212711.0,7420204.0,500.202337583
212810.0,7420212.0,497.881703809
212811.0,7420288.0,496.705988701
212713.0,7420310.0,499.160299002
212624.0,7420352.0,500.923384216
212561.0,7420422.0,501.051187477
212539.0,7420520.0,501.028376873
212515.0,7420617.0,501.846259306
212487.0,7420713.0,506.278386136
212508.0,7420806.0,504.334811226
212547.0,7420897.0,504.450664575
212527.0,7420995.0,502.838760398
212508.0,7421093.0,502.004071705
212535.0,7421181.0,499.542459238
212599.0,7421257.0,499.263699429
200618.0,7421796.0,512.659520056
200565.0,7421724.0,513.247310672
200529.0,7421631.0,514.677737008
200465.0,7421558.0,514.697633898
200383.0,7421502.0,515.596004618
200300.0,7421445.0,516.645735665
200218.0,7421388.0,516.894177543
200168.0,7421317.0,517.847718947
200264.0,7421288.0,517.970740195
200354.0,7421299.0,518.618846452
200436.0,7421356.0,519.08504757
200522.0,7421397.0,519.088741883
200617.0,7421364.0,520.639655319
200707.0,7421346.0,521.146064935
200768.0,7421426.0,519.298694484
200836.0,7421498.0,519.824735957
200916.0,7421558.0,517.484205598
200995.0,7421618.0,516.209605114
201091.0,7421645.0,517.434698682
201189.0,7421667.0,517.691733134
201287.0,7421682.0,516.781327514
201387.0,7421693.0,514.072868698
201460.0,7421760.0,512.799096951
201511.0,7421845.0,512.394488579
201554.0,7421935.0,512.052943077
201598.0,7422025.0,510.335793058
201679.0,7422077.0,509.764192363
201770.0,7422119.0,509.007809466
201861.0,7422160.0,507.680660437
201934.0,7422223.0,508.554662759
201990.0,7422306.0,505.723725708
202046.0,7422389.0,504.749037019
202089.0,7422476.0,501.848964418
202024.0,7422527.0,501.551860476
201930.0,7422492.0,501.906944221
201836.0,7422465.0,502.276175783
201757.0,7422527.0,501.870947946
201677.0,7422573.0,501.979657908
201604.0,7422511.0,502.571862555
201555.0,7422424.0,503.602886938
201501.0,7422340.0,504.28376204
201445.0,7422257.0,504.74983497
201390.0,7422174.0,505.592514138
201331.0,7422094.0,506.61031719
201234.0,7422070.0,507.341150252
201137.0,7422047.0,507.968436199
201055.0,7421999.0,508.124148666
200993.0,7421921.0,509.908569334
200930.0,7421843.0,510.003227835
200833.0,7421830.0,511.06518986
200733.0,7421825.0,511.945748038
209291.0,7422580.0,495.893784726
209305.0,7422679.0,495.622210068
209320.0,7422778.0,495.550206056
209334.0,7422877.0,496.86714018
209357.0,7422974.0,497.888607396
209391.0,7423068.0,498.818808029
209424.0,7423162.0,495.015343608
209380.0,7423245.0,494.459301441
209320.0,7423325.0,494.177869411
209243.0,7423389.0,494.51265867
209166.0,7423453.0,494.92850151
209089.0,7423516.0,493.032719469
209008.0,7423513.0,490.296288791
208931.0,7423453.0,490.053170875
208904.0,7423357.0,489.941938639
208906.0,7423262.0,489.675704781
208940.0,7423168.0,489.863267989
208974.0,7423074.0,489.991106439
209006.0,7422979.0,490.035880026
209026.0,7422881.0,491.064081252
209045.0,7422783.0,491.60485678
209070.0,7422686.0,492.424436824
209102.0,7422591.0,493.346539771
209164.0,7422529.0,493.551886748
209258.0,7422537.0,495.442699074
206476.0,7424842.0,490.234280294
206448.0,7424938.0,491.037928345
206461.0,7425037.0,490.529423359
206447.0,7425130.0,492.17763444
206399.0,7425217.0,493.083637243
206388.0,7425316.0,490.162395038
206352.0,7425405.0,489.869111611
206264.0,7425451.0,489.930732712
206186.0,7425513.0,488.685158279
206115.0,7425584.0,488.327872761
206043.0,7425652.0,488.603941693
205963.0,7425713.0,491.12398042
205880.0,7425766.0,491.688684011
205786.0,7425733.0,490.366478178
205785.0,7425646.0,489.598577276
205805.0,7425548.0,489.832382342
205789.0,7425452.0,490.382846871
205748.0,7425361.0,490.85292771
205702.0,7425273.0,490.524118052
205656.0,7425184.0,490.848721007
205610.0,7425095.0,490.833696763
205591.0,7424997.0,491.225896905
205578.0,7424898.0,491.212200126
205619.0,7424814.0,491.874083795
205680.0,7424734.0,492.52429068
205741.0,7424655.0,493.100890852
205835.0,7424629.0,495.154860499
205928.0,7424591.0,496.469100164
206024.0,7424563.0,498.134215687
206114.0,7424520.0,496.451054251
206204.0,7424475.0,492.337139362
206294.0,7424491.0,491.754543699
206354.0,7424570.0,490.516225738
206411.0,7424653.0,490.018788275
206468.0,7424735.0,489.636362768
204688.0,7427081.0,482.49809358
204787.0,7427066.0,483.507764912
204886.0,7427052.0,484.050879222
204985.0,7427037.0,483.371940632
205084.0,7427023.0,482.301030713
205181.0,7427004.0,482.13615099
205262.0,7426946.0,482.037552659
205344.0,7426888.0,481.819649109
205430.0,7426841.0,481.478771288
205528.0,7426817.0,481.210083362
205619.0,7426854.0,481.447486592
205694.0,7426920.0,482.249748308
205726.0,7427015.0,482.272796834
205743.0,7427109.0,481.434306788
205711.0,7427204.0,480.812958176
205660.0,7427277.0,480.276470832
205562.0,7427298.0,480.767218542
205465.0,7427300.0,481.173774797
205370.0,7427269.0,481.23069682
205274.0,7427242.0,480.909060138
205184.0,7427261.0,480.504745118
205106.0,7427323.0,480.137229986
205027.0,7427385.0,480.544539822
204937.0,7427427.0,481.540611962
204847.0,7427470.0,482.84355896
204765.0,7427524.0,485.287992652
204703.0,7427603.0,485.360422041
204641.0,7427681.0,483.504181775
204580.0,7427760.0,481.955450985
204510.0,7427828.0,481.309128298
204419.0,7427870.0,481.677602082
204328.0,7427912.0,481.995144241
204231.0,7427928.0,481.494154649
204131.0,7427929.0,478.257854248
204058.0,7427862.0,478.507101559
203985.0,7427793.0,477.796490198
203952.0,7427712.0,477.887644729
203996.0,7427630.0,478.578486535
204078.0,7427572.0,480.719833597
204132.0,7427497.0,481.3688414
204142.0,7427398.0,480.953754227
204164.0,7427308.0,480.33253087
204260.0,7427282.0,481.595034764
204357.0,7427256.0,482.813073336
204451.0,7427222.0,482.737280257
204540.0,7427177.0,482.543640261
204617.0,7427118.0,482.217512112
202652.0,7428518.0,481.014736661
202752.0,7428522.0,481.092089305
202852.0,7428524.0,480.566267073
202951.0,7428513.0,479.992122318
203030.0,7428456.0,480.435620393
203102.0,7428387.0,479.228496872
203175.0,7428318.0,478.228007182
203268.0,7428282.0,478.065597833
203358.0,7428271.0,478.296732249
203435.0,7428330.0,479.37670355
203422.0,7428429.0,477.070657275
203363.0,7428491.0,476.312185147
203278.0,7428543.0,476.380682049
203195.0,7428600.0,477.484045325
203119.0,7428664.0,476.918621725
203045.0,7428731.0,475.48724917
202971.0,7428798.0,475.248998204
202885.0,7428849.0,475.21817082
202796.0,7428893.0,475.158714388
202705.0,7428934.0,474.650368208
202607.0,7428927.0,475.737126336
202509.0,7428909.0,476.650419339
202414.0,7428882.0,478.015830667
202332.0,7428825.0,478.842709893
202250.0,7428769.0,480.378364041
202210.0,7428678.0,481.731053491
202174.0,7428585.0,482.360647351
202236.0,7428521.0,483.142017184
202335.0,7428507.0,483.013467954
202434.0,7428493.0,482.326147883
202531.0,7428496.0,481.673449759
200411.0,7430310.0,488.863869863
200497.0,7430362.0,489.532816438
200582.0,7430413.0,485.790452808
200668.0,7430465.0,482.653786162
200753.0,7430517.0,480.179522574
200835.0,7430574.0,475.82162943
200902.0,7430646.0,474.061338317
200944.0,7430737.0,473.860285956
200986.0,7430828.0,473.159852831
201002.0,7430925.0,473.256788177
201006.0,7431025.0,471.714833208
200961.0,7431112.0,470.414743106
200898.0,7431185.0,471.540380017
200805.0,7431221.0,475.115460901
200712.0,7431258.0,476.18377205
200629.0,7431307.0,474.112151278
200580.0,7431394.0,472.521760914
200523.0,7431475.0,471.726550231
200454.0,7431548.0,471.434185334
200370.0,7431601.0,469.860701198
200281.0,7431642.0,468.728168476
200181.0,7431645.0,468.213579309
200085.0,7431638.0,467.159557674
200024.0,7431565.0,470.275826247
200028.0,7431465.0,473.819709562
200040.0,7431366.0,474.695745274
200052.0,7431266.0,472.548754257
200042.0,7431169.0,474.672739463
200011.0,7431074.0,476.914076805
199937.0,7431010.0,473.904148292
199853.0,7430956.0,472.487333132
199757.0,7430930.0,471.754231961
199661.0,7430903.0,470.773125402
199583.0,7430846.0,471.941837097
199525.0,7430769.0,471.055780687
199541.0,7430670.0,471.824386866
199590.0,7430584.0,472.325023412
199645.0,7430501.0,472.067096471
199711.0,7430427.0,472.65936351
199803.0,7430391.0,474.544874355
199889.0,7430341.0,475.407156895
199976.0,7430291.0,476.183338916
200070.0,7430272.0,477.851386975
200170.0,7430277.0,482.741653296
200270.0,7430283.0,485.703201321
200369.0,7430289.0,485.698241321
227901.0,7398341.0,558.924671213
227830.0,7398271.0,549.099314859
227770.0,7398194.0,545.819484813
227735.0,7398100.0,543.088068371
227798.0,7398030.0,544.12776633
227880.0,7397975.0,544.912704881
227974.0,7397943.0,545.747171503
228069.0,7397910.0,546.350288901
228126.0,7397834.0,546.532411277
228210.0,7397809.0,547.344884073
228310.0,7397809.0,548.049306183
228410.0,7397809.0,548.015926794
228510.0,7397809.0,547.600406432
228610.0,7397809.0,546.610262018
228710.0,7397809.0,545.481367926
228742.0,7397872.0,544.980713255
228734.0,7397971.0,544.862784402
228677.0,7398044.0,545.223118173
228597.0,7398104.0,545.219666911
228587.0,7398203.0,544.641152139
228583.0,7398302.0,544.751064098
228578.0,7398402.0,548.766609929
228513.0,7398473.0,553.705782762
228427.0,7398492.0,565.265380413
228330.0,7398466.0,569.42341173
228232.0,7398450.0,565.989522837
228132.0,7398444.0,557.279917014
228033.0,7398433.0,553.482969164
224988.0,7397827.0,541.656243566
225036.0,7397914.0,541.067441529
225036.0,7398011.0,541.299445269
225021.0,7398110.0,541.302749039
225018.0,7398208.0,540.835478022
225047.0,7398304.0,540.440692127
225076.0,7398399.0,540.439477262
225033.0,7398481.0,540.268594167
224958.0,7398506.0,539.823480635
224868.0,7398463.0,540.508693123
224808.0,7398383.0,541.28690807
224752.0,7398301.0,540.956209947
224723.0,7398205.0,541.777324088
224679.0,7398117.0,542.19818051
224615.0,7398040.0,543.404248461
224522.0,7398018.0,543.589754998
224422.0,7398011.0,544.058551469
224327.0,7398022.0,543.681053009
224242.0,7398077.0,543.074517318
224155.0,7398126.0,543.497630734
224059.0,7398116.0,543.313236695
223968.0,7398079.0,543.528222032
223886.0,7398022.0,544.815509963
223804.0,7397964.0,547.997193363
223722.0,7397907.0,544.306475209
223644.0,7397845.0,542.810317474
223655.0,7397809.0,543.293874506
223755.0,7397809.0,544.527638461
223855.0,7397809.0,546.7042471
223955.0,7397809.0,548.159133057
224055.0,7397809.0,547.662955156
224155.0,7397809.0,545.725728683
224255.0,7397809.0,545.972110599
224355.0,7397809.0,547.089029084
224455.0,7397809.0,547.480900609
224555.0,7397809.0,547.282098058
224655.0,7397809.0,546.702379476
224755.0,7397809.0,544.995096724
224855.0,7397809.0,543.436795971
224955.0,7397809.0,542.076894888
226093.0,7399031.0,538.44284552
226154.0,7398956.0,539.329454345
226236.0,7398897.0,540.754066164
226303.0,7398826.0,540.757576561
226349.0,7398739.0,541.247569741
226295.0,7398656.0,541.604086694
226232.0,7398582.0,542.124594255
226133.0,7398567.0,540.849418822
226034.0,7398552.0,540.075581541
225987.0,7398466.0,540.578428025
226013.0,7398376.0,541.372625174
226078.0,7398310.0,541.917350536
226172.0,7398275.0,542.894380439
226252.0,7398220.0,544.014940621
226312.0,7398141.0,544.637581747
226327.0,7398045.0,544.865977629
226343.0,7397968.0,545.291308672
226429.0,7398018.0,545.874437306
226524.0,7398049.0,546.61164426
226619.0,7398080.0,546.843656781
226702.0,7398131.0,546.40991281
226773.0,7398201.0,546.490722299
226845.0,7398271.0,546.37500848
226936.0,7398297.0,545.678691121
227036.0,7398300.0,544.523450523
227136.0,7398303.0,543.621284292
227202.0,7398371.0,543.280350766
227257.0,7398453.0,542.762796542
227280.0,7398550.0,542.439418597
227204.0,7398570.0,543.089501139
227112.0,7398598.0,543.456134085
227052.0,7398678.0,543.074237599
227033.0,7398769.0,543.250673413
227052.0,7398867.0,542.948782628
227122.0,7398938.0,542.137854766
227192.0,7399010.0,541.904946381
227247.0,7399091.0,540.926813534
227231.0,7399177.0,540.66285995
227173.0,7399258.0,542.071568398
227129.0,7399347.0,557.01230799
227131.0,7399438.0,576.188649126
227195.0,7399514.0,566.098802875
227235.0,7399600.0,547.61483191
227234.0,7399700.0,541.644665191
227165.0,7399769.0,539.434002689
227087.0,7399826.0,538.935360938
226987.0,7399825.0,539.312254126
226889.0,7399806.0,539.16404609
226790.0,7399790.0,538.590341797
226691.0,7399779.0,538.252092235
226594.0,7399757.0,539.516437376
226494.0,7399755.0,539.283352625
226394.0,7399753.0,540.006340345
226299.0,7399728.0,538.210324875
226232.0,7399661.0,537.27660851
226184.0,7399573.0,536.84564965
226136.0,7399485.0,537.464390816
226088.0,7399397.0,537.728539158
226058.0,7399305.0,537.665749874
226059.0,7399205.0,537.88816398
226060.0,7399105.0,538.449458407
231495.0,7399651.0,542.6837225
231444.0,7399724.0,542.533441883
231408.0,7399633.0,542.601522742
231337.0,7399563.0,542.346937223
231250.0,7399524.0,542.822408879
231150.0,7399517.0,543.163940725
231051.0,7399509.0,543.513094087
230957.0,7399536.0,543.71007445
230868.0,7399581.0,544.178469076
230786.0,7399567.0,544.904947679
230785.0,7399474.0,545.812164741
230816.0,7399381.0,546.379817224
230863.0,7399293.0,546.440018069
230923.0,7399212.0,546.616906441
230992.0,7399148.0,546.563498696
231091.0,7399133.0,545.507995112
231190.0,7399119.0,545.069959347
231289.0,7399134.0,545.253288201
231388.0,7399149.0,544.482522515
231481.0,7399183.0,544.071091128
231538.0,7399245.0,543.650253304
231533.0,7399345.0,543.365799537
231528.0,7399445.0,543.37079874
231524.0,7399545.0,543.214099427
230325.0,7398477.0,555.740327852
230424.0,7398469.0,554.176953322
230524.0,7398464.0,551.846592053
230528.0,7398375.0,552.46725535
230561.0,7398285.0,552.766011027
230616.0,7398202.0,553.016969265
230637.0,7398109.0,553.171874415
230605.0,7398018.0,553.725734354
230553.0,7397932.0,554.479401946
230597.0,7397844.0,554.477575888
230559.0,7397809.0,555.372223819
230459.0,7397809.0,556.293459678
230359.0,7397809.0,555.935782069
230259.0,7397809.0,554.291063745
230240.0,7397889.0,554.569586853
230201.0,7397974.0,554.658367826
230130.0,7398044.0,554.27379769
230031.0,7398050.0,553.625460994
229950.0,7398007.0,553.630543593
229884.0,7397932.0,552.768081486
229819.0,7397856.0,550.696954041
229729.0,7397813.0,550.356592763
229630.0,7397809.0,549.670777557
229530.0,7397809.0,548.183184642
229430.0,7397809.0,550.333837684
229330.0,7397809.0,548.231792352
229230.0,7397809.0,547.83019243
229130.0,7397809.0,547.462708944
229079.0,7397881.0,546.074275577
229044.0,7397974.0,545.342100079
229033.0,7398070.0,545.504149842
229068.0,7398155.0,547.29901626
229156.0,7398201.0,547.437475579
229226.0,7398273.0,548.019812284
229241.0,7398358.0,546.875336334
229199.0,7398449.0,545.587794649
229132.0,7398509.0,546.329276313
229033.0,7398525.0,545.767275414
228934.0,7398540.0,545.272019739
228835.0,7398555.0,544.80199143
228745.0,7398596.0,543.557079287
228689.0,7398677.0,543.24732022
228667.0,7398775.0,543.062355347
228730.0,7398843.0,550.23262599
228802.0,7398912.0,551.834267591
228872.0,7398983.0,558.961485016
228921.0,7399070.0,552.039511476
228899.0,7399162.0,551.272045622
228834.0,7399227.0,556.951192042
228736.0,7399249.0,553.598222089
228640.0,7399254.0,551.740420761
228545.0,7399221.0,549.772987365
228451.0,7399188.0,546.366133066
228352.0,7399177.0,545.161927672
228252.0,7399173.0,544.565245236
228155.0,7399152.0,543.910280033
228056.0,7399136.0,543.469227006
227957.0,7399136.0,542.835778826
227861.0,7399153.0,541.912813474
227823.0,7399245.0,541.820512488
227785.0,7399338.0,544.532299092
227702.0,7399382.0,546.215485336
227606.0,7399407.0,546.185359306
227526.0,7399458.0,547.201713439
227464.0,7399537.0,550.75132407
227402.0,7399615.0,543.61051525
227375.0,7399708.0,541.261621084
227414.0,7399776.0,537.213700265
227508.0,7399811.0,539.064067458
227601.0,7399845.0,540.782704272
227700.0,7399857.0,542.290588699
227800.0,7399860.0,542.890072693
227900.0,7399863.0,543.129548777
227987.0,7399899.0,542.964742447
228077.0,7399930.0,547.526797512
228152.0,7399997.0,556.168698298
228219.0,7400070.0,562.559343725
228268.0,7400157.0,563.487596417
228317.0,7400244.0,556.002090589
228367.0,7400331.0,559.127424531
228416.0,7400418.0,553.122391908
228465.0,7400505.0,542.923257153
228469.0,7400596.0,543.225585217
228428.0,7400687.0,541.952053949
228415.0,7400778.0,541.425746132
228450.0,7400872.0,542.70912825
228481.0,7400967.0,543.085310624
228539.0,7401046.0,542.460328721
228607.0,7401119.0,542.812697071
228706.0,7401133.0,544.293108719
228796.0,7401116.0,546.221141373
228870.0,7401049.0,547.129567342
228874.0,7400952.0,551.884146462
228870.0,7400852.0,553.089322915
228828.0,7400769.0,550.876482689
228757.0,7400698.0,558.619493818
228687.0,7400627.0,550.970601277
228657.0,7400534.0,545.46753818
228636.0,7400436.0,549.418567456
228584.0,7400353.0,571.467168561
228524.0,7400272.0,575.773863784
228465.0,7400192.0,574.557429486
228405.0,7400112.0,578.597827841
228346.0,7400031.0,583.316912652
228292.0,7399947.0,577.696509566
228238.0,7399862.0,572.733365154
228259.0,7399767.0,570.430280336
228293.0,7399674.0,565.281771917
228384.0,7399633.0,563.147280609
228477.0,7399606.0,562.338133226
228558.0,7399665.0,555.561819009
228624.0,7399735.0,554.642255617
228657.0,7399830.0,551.970567273
228690.0,7399924.0,549.805959379
228722.0,7400019.0,550.364109022
228755.0,7400113.0,549.506800655
228788.0,7400208.0,547.467152125
228834.0,7400293.0,546.626549622
228912.0,7400344.0,546.34407223
228890.0,7400246.0,548.597850405
228858.0,7400152.0,549.750558524
228877.0,7400065.0,551.424525217
228944.0,7399991.0,553.223409605
229011.0,7399916.0,553.760116925
229068.0,7399839.0,554.527355243
229030.0,7399752.0,558.396770344
228964.0,7399678.0,556.823244552
228939.0,7399594.0,555.86915264
228984.0,7399505.0,556.282103115
229051.0,7399438.0,557.566286372
229143.0,7399400.0,555.928906887
229238.0,7399373.0,557.031402454
229338.0,7399363.0,556.925193012
229432.0,7399389.0,555.708981559
229525.0,7399428.0,554.248631741
229618.0,7399427.0,553.108209937
229701.0,7399376.0,554.00564225
229775.0,7399308.0,555.801749851
229849.0,7399241.0,563.272865066
229947.0,7399221.0,560.633175488
230045.0,7399202.0,557.945504296
230143.0,7399183.0,553.997004753
230239.0,7399157.0,554.568603359
230332.0,7399120.0,553.923549563
230333.0,7399036.0,558.882855137
230299.0,7398943.0,560.327150778
230254.0,7398853.0,560.717066728
230209.0,7398764.0,563.064096475
230177.0,7398673.0,554.687054856
230212.0,7398580.0,554.619162404
229170.0,7401778.0,541.065664951
229252.0,7401835.0,540.412939889
229336.0,7401877.0,540.026297393
229431.0,7401846.0,540.214360733
229526.0,7401816.0,539.156214431
229616.0,7401776.0,538.39631247
229694.0,7401713.0,538.691296284
229787.0,7401691.0,538.392361373
229796.0,7401626.0,540.095899535
229737.0,7401546.0,539.839455354
229678.0,7401465.0,548.905490605
229648.0,7401369.0,552.70708748
229603.0,7401281.0,552.411610321
229548.0,7401198.0,547.743665943
229494.0,7401114.0,547.813024538
229539.0,7401026.0,544.693131413
229592.0,7400942.0,544.545764643
229691.0,7400925.0,544.373636107
229784.0,7400949.0,543.107281446
229875.0,7400992.0,543.670365302
229954.0,7401046.0,544.101511841
229993.0,7401138.0,542.969682736
230032.0,7401230.0,541.10019049
230091.0,7401305.0,539.649335607
230175.0,7401360.0,538.458010019
230274.0,7401365.0,538.157983382
230323.0,7401313.0,538.229816818
230304.0,7401218.0,539.614862398
230258.0,7401130.0,540.626788098
230246.0,7401032.0,541.312632055
230214.0,7400962.0,541.758696381
230115.0,7400954.0,543.228229786
230016.0,7400941.0,544.58292966
229936.0,7400883.0,543.684239563
229859.0,7400820.0,543.711406443
229833.0,7400723.0,543.470296722
229806.0,7400629.0,543.349738717
229710.0,7400656.0,544.571620295
229619.0,7400696.0,545.975620057
229521.0,7400717.0,547.473675095
229423.0,7400732.0,550.259633273
229327.0,7400721.0,549.960731106
229235.0,7400684.0,548.143935179
229231.0,7400768.0,549.720082039
229244.0,7400868.0,549.791898848
229272.0,7400963.0,548.707409692
229307.0,7401057.0,548.105384738
229351.0,7401146.0,551.260754318
229398.0,7401234.0,557.11967879
229399.0,7401328.0,562.812644735
229357.0,7401415.0,560.818770692
229275.0,7401472.0,552.424546839
229191.0,7401525.0,548.069514567
229091.0,7401520.0,546.91501179
228991.0,7401515.0,545.943023366
228892.0,7401505.0,545.180698596
228793.0,7401490.0,544.893613132
228693.0,7401484.0,547.15627073
228593.0,7401479.0,552.316626989
228494.0,7401482.0,552.310536864
228430.0,7401541.0,557.17694457
228410.0,7401639.0,561.808274372
228344.0,7401711.0,549.226822411
228262.0,7401758.0,540.26899706
228193.0,7401784.0,537.406982842
228225.0,7401878.0,537.122002999
228273.0,7401966.0,536.439559191
228325.0,7402051.0,537.669034967
228385.0,7402131.0,536.449910244
228459.0,7402190.0,537.886075929
228555.0,7402201.0,541.923534022
228648.0,7402166.0,540.000567694
228707.0,7402088.0,540.245581792
228760.0,7402003.0,541.401564601
228813.0,7401918.0,541.809233109
228875.0,7401842.0,542.28953448
228950.0,7401775.0,542.5441297
229031.0,7401725.0,542.320117779
229127.0,7401751.0,541.659635521
224573.0,7401153.0,547.723479277
224658.0,7401204.0,547.231847167
224750.0,7401243.0,546.405243528
224836.0,7401287.0,545.644000293
224860.0,7401384.0,545.776443308
224884.0,7401481.0,545.577109616
224939.0,7401565.0,545.616483543
225017.0,7401623.0,545.653339197
225106.0,7401668.0,545.855874962
225183.0,7401726.0,545.719633612
225173.0,7401812.0,545.300154089
225119.0,7401896.0,545.397037037
225123.0,7401992.0,545.221287326
225142.0,7402090.0,544.130275943
225106.0,7402170.0,543.634649164
225020.0,7402214.0,543.452374486
224924.0,7402225.0,543.014377145
224828.0,7402196.0,542.799869243
224730.0,7402175.0,542.357571313
224639.0,7402136.0,541.697630419
224553.0,7402087.0,541.282766541
224502.0,7402010.0,540.530071058
224428.0,7401952.0,540.93891431
224333.0,7401921.0,540.842358845
224236.0,7401898.0,541.449750809
224168.0,7401827.0,542.051169865
224141.0,7401734.0,542.055976084
224128.0,7401635.0,543.154503862
224114.0,7401536.0,544.172607292
224148.0,7401442.0,544.982505639
224183.0,7401349.0,545.705932141
224218.0,7401255.0,546.349682798
224197.0,7401168.0,546.631313396
224129.0,7401096.0,547.120809848
224057.0,7401029.0,547.988878269
224017.0,7400939.0,549.039232858
224113.0,7400911.0,549.213441722
224212.0,7400904.0,548.889406249
224312.0,7400906.0,548.425455592
224412.0,7400907.0,547.723567162
224492.0,7400929.0,547.266988314
224493.0,7401029.0,547.32743774
221949.0,7401698.0,559.863028437
222026.0,7401642.0,559.095333385
222123.0,7401618.0,557.678420744
222221.0,7401598.0,555.823089412
222321.0,7401587.0,555.761376402
222420.0,7401577.0,554.148771384
222519.0,7401566.0,553.039706946
222619.0,7401559.0,551.815383119
222717.0,7401578.0,550.788111411
222742.0,7401666.0,550.360053961
222748.0,7401764.0,550.554341991
222812.0,7401841.0,549.594158346
222888.0,7401900.0,548.310994566
222984.0,7401928.0,547.540097803
223080.0,7401956.0,546.901164784
223176.0,7401984.0,545.482904629
223266.0,7402027.0,544.587666042
223297.0,7402089.0,544.753934618
223231.0,7402150.0,544.727116275
223131.0,7402149.0,544.861672383
223031.0,7402148.0,546.039463184
222939.0,7402113.0,546.251952024
222848.0,7402071.0,547.262787481
222757.0,7402030.0,548.389348742
222665.0,7401993.0,548.588811571
222566.0,7402008.0,549.316262186
222496.0,7402072.0,549.964305693
222435.0,7402152.0,550.546079968
222343.0,7402183.0,551.450241863
222248.0,7402213.0,551.963668565
222156.0,7402235.0,552.711728589
222101.0,7402151.0,553.591327918
222036.0,7402076.0,555.249163161
221971.0,7402000.0,555.774590441
221930.0,7401913.0,556.613990906
221918.0,7401814.0,557.394606179
223448.0,7402752.0,549.100441279
223538.0,7402710.0,547.847058931
223629.0,7402668.0,546.658476524
223725.0,7402640.0,545.863281621
223821.0,7402611.0,545.011036257
223917.0,7402602.0,544.204036503
224013.0,7402629.0,543.185562404
224098.0,7402674.0,541.672546077
224166.0,7402748.0,540.775501535
224222.0,7402822.0,540.336327049
224155.0,7402896.0,540.644006476
224095.0,7402975.0,541.329617766
224023.0,7403045.0,542.235744639
223946.0,7403108.0,542.454789227
223858.0,7403152.0,543.026995187
223764.0,7403187.0,543.913061302
223683.0,7403243.0,544.183172486
223610.0,7403311.0,543.585943013
223537.0,7403380.0,543.615102049
223450.0,7403423.0,544.628570675
223354.0,7403417.0,545.38393057
223257.0,7403389.0,546.31314846
223164.0,7403357.0,547.240199141
223083.0,7403298.0,547.964423452
223002.0,7403240.0,549.17665153
222917.0,7403187.0,548.908222
222826.0,7403146.0,549.984416761
222857.0,7403079.0,550.964696297
222929.0,7403009.0,551.084138794
223000.0,7402940.0,551.547109742
223075.0,7402875.0,551.240409982
223171.0,7402847.0,550.865503141
223263.0,7402811.0,550.490970701
223359.0,7402783.0,549.926960926
230357.0,7403422.0,534.570314606
